f0,f1,f2,f3,f4,f5,target
-1.5572954692399295,-0.8963601164875357,-1.7295168227956779,0.1765728137844424,0.06292046790725014,-0.002551443701908296,0
-0.45870558793510563,-2.655216305934971,-0.19517549046441973,-0.10242471396012726,-1.1836072822623334,-3.087119022817897,1
1.1036850204847326,-1.2383990170598063,-2.2802804785684345,-0.44800949489723085,-2.230750146782335,-0.24599081524558852,0
0.0838810909559109,-2.695649125534417,-1.945983200298961,0.15265838005012775,-1.7936466611122364,-3.356411246304767,1
0.09056976098730785,-1.2595103995894672,-3.6052250932663026,-1.243268208639289,-0.7944991088733202,0.3600112234392219,0
-0.9807035412422941,-1.152475047040289,2.5897478647763834,0.7965014428261247,-1.1836801090604823,1.7661920682651937,1
-0.7377478665361359,-2.606110666009707,-2.054473849376432,-1.5616438605038734,1.1908526128184858,-0.42592549162839544,1
0.9002301801610026,-2.6566227581887842,-0.9842170799561951,1.298343763148232,-1.479795768982731,0.40503373452329006,0
1.5337858772737447,-1.6078688256858555,-0.16301966584309346,-1.5624675616250006,-2.0991876837397183,0.16116952514873129,0
0.7816575874733807,-2.933174966564538,-1.9053338972565246,-0.11246778110701332,-0.6721052085095007,-1.029730107489168,1
1.0988933203647273,-3.8873159643187387,1.025429940377077,-0.07699631295195809,-0.038890358250239676,2.2136330959624475,0
-1.9769860027501411,-2.0114558868982844,-0.1037533913566131,-1.0902377091303943,2.033574204056142,0.0586982363028874,1
1.0132557607208836,-2.826621517847147,-0.7041653106916061,0.23923216690004204,-1.1917971311743727,-2.0653665296865418,1
1.1242674025191957,-3.144927997705274,-1.8586914754873023,0.39503131086615584,-1.140847574618237,0.9435762408274261,0
-0.13899763325679126,-1.5495160752484798,0.4264531639946113,-1.197647518183433,2.8693195096262984,1.1080799057818778,1
0.9306010023085798,-1.7540129518718457,-0.72910184347848,0.3223404444779643,-0.1481527760895911,1.9021582026696175,0
-2.403844356542214,-0.540300610786181,-0.5198247998496976,-0.6289797329458584,-0.15291557464033878,-1.9870688148653788,0
-0.7699740325490445,-2.6539236905262302,0.1745524935140782,-0.20755558915919584,0.6972025154997927,0.6772660683172296,1
-2.06122479083798,-0.923034974954341,-0.7579325566829419,-0.4243486412257372,-1.8479622447633401,-0.31740360105424803,0
0.8999808501714728,-2.5483608752467384,-2.709824964521995,0.08122037725160365,-1.8884517304447774,2.6545384959401095,0
-1.4214172729117318,-3.9121220128938496,0.4860093239851746,0.44194933156989924,1.4864805710358153,0.5733247928834635,1
-1.2271022472209623,-1.9156264972339379,-2.943646821360658,-0.2685504093247245,1.5172331531092902,1.870080615505039,0
-2.304442628824229,-1.1701420653775456,-0.09267940989155998,0.07024388842161298,0.5918593147591147,-2.9975509419023187,0
-0.34072821662673525,-0.045608520086163784,1.1334996339620542,1.2928214044082122,1.0589894597986997,1.3410034241607953,1
0.17173776616518932,-1.3884284497002426,0.2577134154717693,0.8967974826053006,-0.15342721200970066,1.0849870350516002,1
0.4588542983606152,-2.058217251287351,-0.1476245649891056,1.1592685384777035,-1.1910144208370457,-2.734251889410658,0
-1.3864793980821142,-2.526601728288461,1.9022335091384595,-1.0825904076640496,0.43228543693024724,1.2846334101735515,1
1.831508905191836,-1.0007151165700354,-0.5740611953242529,0.2372423499153759,-3.16277433527028,-0.8071599139439143,0
0.8063970979283441,-0.24836049842643604,-2.629823804164972,-0.4462848181559192,-1.1196935253836249,1.4511682483015877,0
-0.08866138194026263,-1.5756982000478124,-2.303111973376386,0.038598032157294494,0.46194661713770935,1.7217363837293638,0
0.8620632932540295,-3.0462060970763076,-1.4102273662402394,-1.1872702256616696,-1.6277373911994384,0.22437047377416863,0
0.18097935811105825,-3.075973716098492,-0.788643088261317,-0.8987317423216471,-1.0155712570257658,-0.888010190019819,1
-1.3784389538126403,-1.6036016981434624,-0.7410521310232325,-0.42786760061981954,4.010626537059568,0.027445015816442986,1
-1.2242566596923838,-0.7655882681222976,0.4515650632765986,1.0071019746210985,0.8883479055998127,-2.104089827554602,1
-0.039620625284899846,-1.7116781808175943,-0.894005548818735,1.231197280646529,-1.3120614402090953,-2.07652353196526,1
0.22979388618508745,-2.1135036094556945,-0.06574022710390048,0.3348861391212628,0.7535682084295279,2.3006408567537244,0
1.0566798824130172,-1.5908099634714217,0.3904276485585203,-0.2353161132772625,-1.061485081733171,-1.599851608701841,1
-0.8510763393902325,-1.7616535342823505,-0.7953727815319768,-1.3566578274461054,-3.2881935645170994,-1.132730132013536,0
-0.8742658942641028,-1.3297651594082405,1.404713535397002,-0.41326291892669814,1.391063447723072,1.262808106333738,1
