f0,f1,f2,f3,f4,f5,target
0.7676563941019319,-1.5511414774816619,-0.9223061323513049,1.4118422420178496,0.4599125363209089,-1.9531725648822984,1
1.6577655008193202,-1.1332174532616603,0.8444179759214239,1.0054305156134233,-0.7125645607493803,0.022928794518127793,1
0.5105525628013808,0.25523823842976684,-0.6834425119458092,1.0932496395773779,-0.9451415530563777,-0.4113873337691447,1
1.2936210997450999,-0.6359599207000249,-3.023562691171122,-0.6270469063322778,-2.2991426845371987,-2.7352906489827102,1
-0.3376192246540015,0.8433532839147061,-0.9739457616991749,-0.9397499346317003,2.776121712743671,0.3116159462977699,1
-0.08509108121205855,0.7306709060632257,0.2676958127703615,-0.514380601490877,0.6606731410647244,1.0011633673588651,1
1.0147987067075934,0.2882392270885654,-0.11857854248518596,1.1653698537661084,-1.0200277460787863,-0.06584282681547549,1
-0.8544308180819375,0.5570605720300378,0.6399016585119066,0.900454952780288,0.49629977121672053,0.8705021299442317,1
-0.8742698208963525,0.31890504175321543,1.0484839309506622,1.6475331488935163,0.4256253415077935,1.0609334472842005,1
0.7195907261503656,2.1957831669756525,-0.6494010184911403,-1.3101022615393367,-1.3954299386831617,-3.075843968688504,1
-1.233352790895828,0.4315996411481527,3.429751186624176,0.2986775415244125,2.458813054857325,2.1563263638470245,1
1.483792227367943,0.41102812261744226,-1.1704564617922455,0.774980889007615,-1.31401762487203,0.2377410822187207,1
0.6064826191192692,0.45912134140960864,-0.743752242379519,-1.3419488041757992,-2.093267573802224,-1.7360529730524021,1
-1.0684991868985307,0.5584484838729614,1.2755546120541876,-0.11776619984627364,0.9848472575213585,1.120545723122044,1
0.3890976458854246,0.6097289781453896,-0.97372181257227,0.3206397781871704,-2.6319858262147227,1.9475980278714817,1
-2.101202986679022,-0.19521422116182324,2.267633251467652,0.07511937606175356,-1.6877137266571736,1.1245371153693282,1
-0.2730667946557175,1.3884208685804038,-1.3301571414495301,0.6501054668355096,-0.34212314650164477,-0.3594505307620781,1
-2.2529839158420204,-0.36780732161459356,1.6242812589468953,0.6414985785288613,0.526405236195602,0.7905134290078164,1
0.9297619066448198,0.8461125213505054,-0.528429297297384,-0.8529828360511673,-0.946181667604368,0.6173245484443801,1
-0.9867199372013757,0.6629790380950213,2.1038116728768834,2.1825448676430463,0.3844014441751531,1.5520763731410803,1
0.027689680924035898,-1.2539385412336719,-2.2640666919857653,0.37745170875907624,-0.6115691820144016,-1.0467095373234978,1
-0.7536509702107476,1.0599931194039827,0.9071950129726664,0.9773757585544134,2.383810509834999,1.0807818356132688,1
2.1101618942981766,-1.2102371219116748,0.5035222301959785,0.24566868663464814,0.15150349681762254,-0.014204734163435817,1
0.42005209535650523,-0.4566047775607687,0.5224661460557007,0.8983702541906208,2.304326676183323,1.3721312209442103,1
0.6760448492328558,-1.1177301630404755,1.008161284869737,0.19063494231433079,0.2414885183194735,-1.5826077035427466,1
2.2962615355442315,-1.022063696607324,-2.6902541224596885,-0.9634393048019902,-1.2805619752285047,-0.27919758812344686,1
-0.20763584858481576,-0.8642643939609878,-0.4287148291562084,-0.22512292652613564,1.9633634046158972,0.6316168073835224,1
0.6973712583703854,0.4534220836935765,-0.9231762879135329,0.7447691309864416,0.4759999435325546,-1.2451290118689426,1
-0.1885809777952423,-0.34784797101659237,-0.3871847576635138,1.665683909444972,-0.040624367050624,-1.1618403721815562,1
-1.04860081358949,-0.22238822782789122,-0.9022501753225609,-1.3043326181804393,0.722169371435811,0.019913381324258794,1
-1.5233995715736628,-1.148181330348155,0.5224167643740245,0.8712261980971099,0.28436481575310535,0.5271654449073615,1
-0.15206627297285724,0.13041910750931193,0.09799506250622336,-0.3420320274653406,2.316890350600179,0.915331748953998,1
-1.5745586255096273,-0.9384544985271531,2.7875828609722557,0.18015863495359583,-2.3480221457445523,1.5954606226733326,1
0.3603731951528534,-1.3938614667556113,-2.4434745962906765,-0.4869949172416082,-2.7026034884355106,-3.80979566942516,1
3.0227219823216864,-1.083801995270218,0.300566348863744,1.1837404861681007,0.17471162178609867,0.17533894371989445,1
-2.917858119659611,-1.1788426892475445,1.7340122262114128,-0.34000267576211884,-0.7275935227196395,0.5532917325369975,1
-1.199636835985928,0.2502239141200064,1.4071222668115522,-1.2524495761836907,0.7448820619112246,1.1173009672489802,1
2.8516768773490435,0.33936336256620386,-1.2266429013165026,0.6099426729342815,-0.7130109011890426,-0.40772088137946016,1
-1.061987840091655,-2.428234481287096,0.6923808292499022,0.8728703449389911,2.7169943011905757,0.8619977469831107,1
-0.6319174538177595,-0.00378656636836343,0.3961801492378466,0.10763556150302439,1.9499242759188729,0.8696612705115462,1
-0.663113406395957,-0.3809301182124925,0.6269800304929531,0.31331101285637164,0.0017324985941955529,-2.1604616389839246,1
-1.1088806972285987,-0.05917911081044439,1.5039305070918798,-0.7755218493785112,1.8402395221270615,1.2282940741517556,1
-1.0892253657231508,-0.3107919110553912,0.7374873429193931,0.48675292156320116,0.03805123663249943,-1.5884125350716691,1
-1.4716730643866232,-0.6808226773719577,1.8954577017218526,-0.27732476564192987,1.6580265426431484,1.2622113595434934,1
0.30356124427293407,-0.09107535051039758,0.24735841925073598,-1.477629658982419,0.376042044814072,1.1473034165698128,1
-1.513057561136639,-1.0841285676437977,1.2481335788125272,2.1009285972517695,1.6875390858451962,0.9349209691913342,1
-2.426149942113958,-0.073310193255993,-0.1430553859605016,-0.2817609171674001,-0.8078078906008411,-2.4429049706702193,1
-0.0533394507622984,-1.0515339088233056,-1.1874458392087919,-1.4477086485676693,-2.2863869224027633,-0.19946992954195675,1
1.4730480927180742,0.014763381053155616,0.1665068146579507,0.3260329962089867,-0.5555817522088669,0.7189881862578293,1
-0.013622320447087555,1.470400762320152,-1.2980342525243374,-0.08487179646937802,-1.966295069363756,-1.1977180803262057,1
-0.294634709579201,1.1640431861839835,-0.9485538659828763,-0.8485039331783532,-0.3948137556142758,-3.1396936355460583,1
-0.4162767493563856,1.0550789262696476,0.3901529797369713,0.20743580478054022,1.184595934901266,0.9381144286443783,1
1.68461331272903,-0.28502151069124415,-1.981788194634892,1.58817225479641,-2.458954189950282,-1.13629575588055,1
-1.181281392017022,-0.2269490695430262,1.1882908485574941,-0.040546959756823854,0.34978078682229596,1.0043659534360965,1
2.214136394596437,-0.17707589050882727,-0.6130289537219133,0.14519770160540038,0.20091931874923818,-0.23658094883102765,1
-2.028576812505169,-1.7573406370728761,3.2977664169096963,0.021430571375766864,0.26236668758828185,1.7203369416552192,1
-0.4137263270989865,-1.3497186363268636,1.4477419625853092,0.5896329604694052,1.8294626336063846,1.4813970873615454,1
-0.9170440801067794,2.2509383085308614,0.024389818124259,0.5919314043982176,1.323222018634222,0.5529649977745427,1
-0.44123228366499445,-0.9776885380525953,1.5175320758635342,-0.3072565350688939,0.10770709455559224,1.4680384339226347,1
0.6661629048937967,0.24483920409995324,0.44269656531223345,1.275205736432445,-1.3814542565286205,-1.5700659060125002,1
0.33803782505825586,1.7099086814077074,-0.07896731395715517,0.6674460239832191,-1.295935047489918,-3.573232702173413,1
2.9494695840070353,-0.3128739612043919,-1.378583764833338,-0.7788047286033891,-1.982155676785363,-0.3337195552388511,1
-1.5784419220507693,0.46522568269359166,1.9497893353579936,1.4748339702164097,1.3793504078056964,1.2497051644625485,1
0.19349923644114742,-1.217623442760404,-0.9246823839284726,1.172623982522441,3.072298426461912,0.562006865635732,1
2.6691311241833677,1.1812710322024496,0.942616245820896,0.12535905561789143,0.32693678919498814,-0.24346780256871958,1
0.5299574063962286,-0.07017361621904,-0.6410836735321818,0.5546993385084861,-0.9820599269431268,-0.6419731855176456,1
1.3665987826568649,0.23631006259492324,-2.328083727309477,0.10256884467450991,-1.3457066892629226,-1.7418574622399388,1
0.7301128151697381,1.0912030122258747,-2.262022212988093,0.6629400690638799,-1.7264131315215894,-1.8396345961889127,1
1.005790492423515,-0.6213556404859518,-0.883057369993387,2.113514302797945,-1.4433472082345669,0.18146960988362926,1
-0.6710811272206922,0.5579062975392637,-0.37772424254130577,0.5652557235064153,-1.663402343858845,-0.22768945841197263,1
4.311074134970934,0.44000377484891257,-3.4347389846810867,1.177299563001106,-1.4564183147634253,-0.4406916054665114,1
2.418984562390627,-0.4832921023122727,-2.6400341659895226,0.6004365776258422,-1.9729253008302527,0.7898713050842736,1
1.670294460378538,-0.5411770681674768,0.05958440852949276,1.1743560145148684,-0.05076766009812439,-1.9361970608392216,1
0.9442678079950726,-1.5719814207996121,-0.862173419475959,-0.43295484606475904,-0.5517877433177754,-0.3892456540250442,1
2.723193434364093,-0.465909194175621,-1.1724438949878893,-1.3899489287030355,-1.133433211802907,-0.7089151211712652,1
1.1267465243068466,-0.8254438948442349,-1.2394428640007074,0.39183001017279584,-1.528626406873535,-0.042100571703478584,1
-1.413816614560569,0.49605502445178673,0.31973482952141874,-0.2574067803183537,3.530194362552883,0.5414219297729044,1
-0.005679047636442336,-0.06890997639099139,0.22985869825443328,-0.16162674846189623,-0.6843618016972608,-0.3575593477788408,1
2.6069837635544935,0.34545798288816215,-1.730240480994713,0.9130631564333996,-1.8337365070967402,0.0558997602710023,1
-0.13899763325679126,0.45048392475152016,0.4264531639946113,-1.197647518183433,2.8693195096262984,1.1080799057818778,1
1.4002380257967897,0.8710352353107661,-2.2119603731026096,-0.2701800102324092,-1.9887942838789687,-1.9829546309353394,1
-1.0106674417493438,1.2196638509424194,2.04832448449471,0.8270276008308057,0.9520308900771862,1.5149394604217727,1
0.9827017256253582,0.04688592173985732,-1.3381153905175056,-0.30210170892740745,-1.7816398730828567,-0.8000358118054395,1
3.065055923174586,1.9615490427858888,-1.3343738119443485,-1.4056388339480343,-0.15597917428158037,1.0420013390538134,1
2.362497139124635,-2.486149678470236,-0.5152620036889457,-0.07694875829956106,-0.7470055337986851,0.23982582728054114,1
-0.4676377146002022,0.08876668585445492,1.3129283268758254,0.33132925206080754,-0.8151745094413207,1.3381182143419517,1
-0.9719955128414197,0.17020919587427422,1.4595222810925865,-0.9142373214771307,-0.40198653942731877,1.2168400014664085,1
-0.9856451855192021,0.43716940132561427,1.0067168246905096,-0.3215670957775679,0.24249059985413313,-2.911648663248137,1
-0.8925784515343157,0.41323591510557095,0.28097141691675886,-0.4228533983407185,-0.46008533008486685,0.6523286997476623,1
1.3957833685806804,-0.36358787681842886,-0.7229490400210262,0.22080099459253644,-0.8068626584222913,-0.6626302743731988,1
-0.4117185083192294,-1.0637571845390013,-1.2506389516538752,0.8422534964048385,-1.2321274832284987,-0.8397175073161149,1
-0.8710673249481211,-1.1650537473516742,-0.3229686044031739,0.6104896040921954,-1.2203850223636745,-1.73762676397924,1
